Program Name,University Name,Location
Fine Art (Research),Aberystwyth University,"Aberystwyth, Wales"
Fine Art (Research),Aberystwyth University,"Aberystwyth, Wales"
History (Research),University of Hertfordshire,"Hatfield, England"
Hospitality (Research),University of West London,"London, England"
International Development (Research),University of Oxford,"Oxford, England"
Law (Research),"National University of Ireland, Galway","Galway, Ireland"
Law (Research),"National University of Ireland, Galway","Galway, Ireland"
Literature and Arts (Research),University of Oxford,"Oxford, England"
Management (Research),University of Reading,"Reading (England), England"
Media and Communication (Research),University of Leicester,"Leicester, England"
Medieval and Modern Languages (Research),University of Oxford,"Oxford, England"
Medieval and Modern Languages (Research),University of Oxford,"Oxford, England"
Molecular and Cell Biology in Health and Disease (Research),University of Oxford,"Oxford, England"
Molecular Pharmacology and Drug Discovery (Research),University of Nottingham,"Nottingham, England"
Neuroscience (Research),Keele University,"Keele, England"
New and Sustainable Photovoltaics EPSRC CDT (Taught),University of Oxford,"Oxford, England"
Physiotherapy (Research),Keele University,"Keele, England"
Radiation Oncology (Taught),University of Oxford,"Oxford, England"
Science and Technology of Fusion Energy EPSRC CDT (Research),University of Oxford,"Oxford, England"
New and Sustainable Photovoltaics EPSRC CDT (Taught),University of Oxford,"Oxford, England"
Physiotherapy (Research),Keele University,"Keele, England"
Radiation Oncology (Taught),University of Oxford,"Oxford, England"
Science and Technology of Fusion Energy EPSRC CDT (Research),University of Oxford,"Oxford, England"
Social Sciences and Philosophy (Research),Trinity College Dublin,"Dublin, Ireland"
Sociology and Communication (Research),Brunel University London,"Middlesex, England"
Synthesis for Biology and Medicine EPSRC CDT (Research),University of Oxford,"Oxford, England"
Theory and Modelling in Chemical Sciences EPSRC CDT (Research),University of Oxford,"Oxford, England"
Physics (Research),Loughborough University,"Loughborough, England"
Physics (Research),Loughborough University,"Loughborough, England"
Architectural History (Research),University of Oxford,"Oxford, England"
Architecture (Research),Oxford Brookes University,"Oxford, England"
Architecture (Research),Oxford Brookes University,"Oxford, England"
Biologically-Inspired Computing (Research),Heriot-Watt University,"Edinburgh, Scotland"
Business and Management (Research),University of Salford,"Salford, England"
Chemical Engineering (Research),University of Cambridge,"Cambridge (England), England"
Chemistry (Research),University of Reading,"Reading (England), England"
Chemistry (Research),University of Reading,"Reading (England), England"
Clinical Psychology (Research),Trinity College Dublin,"Dublin, Ireland"
Clinical Science (Research),Keele University,"Keele, England"
Computational Methods for Materials Science (Research),University of Cambridge,"Cambridge (England), England"
Computer Science (Research),University of Oxford,"Oxford, England"
Counselling & Psychotherapy,University of Toronto,"Toronto, Canada"
Cyber Security EPSRC CDT (Research),University of Oxford,"Oxford, England"
Dental Science (Research),Trinity College Dublin,"Dublin, Ireland"
Dental Science (Research),Trinity College Dublin,"Dublin, Ireland"
Dentistry,University of Saskatchewan,"Saskatoon, Canada"
Diamond Science and Technology EPSRC CDT (Taught),University of Oxford,"Oxford, England"
Film Studies (Research),"National University of Ireland, Galway","Galway, Ireland"
Film Studies (Research),"National University of Ireland, Galway","Galway, Ireland"
Fine Art (Research),University of Oxford,"Oxford, England"
Geography (Research),University of Cambridge,"Cambridge (England), England"
Geography (Research),University of Cambridge,"Cambridge (England), England"
Health Care Studies (Research),Oxford Brookes University,"Oxford, England"
Health Care Studies (Research),Oxford Brookes University,"Oxford, England"
History (Research),Keele University,"Keele, England"
History (Research),University of Nottingham,"Nottingham, England"
History (Research),University of Strathclyde,"Glasgow, Scotland"
History of Art (Research),University of Oxford,"Oxford, England"
History of Art (Research),University of Oxford,"Oxford, England"
"IBERS - Biological, Environmental and Rural Sciences (Research)",Aberystwyth University,"Aberystwyth, Wales"
"IBERS - Biological, Environmental and Rural Sciences (Research)",Aberystwyth University,"Aberystwyth, Wales"
"Infection, Immunology and Translational Medicine (Research)",University of Oxford,"Oxford, England"
Irish Language Studies (Research),"National University of Ireland, Galway","Galway, Ireland"
Irish Language Studies (Research),"National University of Ireland, Galway","Galway, Ireland"
Law (Research),Kingston University,"London, England"
Law (Research),Kingston University,"London, England"
Law (Research),University College Dublin - UCD,"Dublin, Ireland"
Law (Research),University College Dublin - UCD,"Dublin, Ireland"
Linguistics (Modern Languages) (Research),University of Nottingham,"Nottingham, England"
Mathematics (Research),Trinity College Dublin,"Dublin, Ireland"
Mathematics (Research),Trinity College Dublin,"Dublin, Ireland"
Mechanical Engineering,McMaster University,"Hamilton (Ontario, Canada), Canada"
Music (Research),University of Oxford,"Oxford, England"
Music (Research),University of Oxford,"Oxford, England"
Natural Sciences (Research),Trinity College Dublin,"Dublin, Ireland"
Natural Sciences (Research),Trinity College Dublin,"Dublin, Ireland"
Obstetrics and Gynaecology (Research),University of Cambridge,"Cambridge (England), England"
Obstetrics and Gynaecology (Research),University of Cambridge,"Cambridge (England), England"
Obstetrics and Gynaecology (Research),University of Oxford,"Oxford, England"
Photography (Research),Royal College of Art,"London, England"
Physics (Research),University of Strathclyde,"Glasgow, Scotland"
Plant Sciences (Research),University of Oxford,"Oxford, England"
Psychology (Research),Oxford Brookes University,"Oxford, England"
Psychology (Research),Oxford Brookes University,"Oxford, England"
Regenerative Medicine (Research),"National University of Ireland, Galway","Galway, Ireland"
Regenerative Medicine (Research),"National University of Ireland, Galway","Galway, Ireland"
Systems Approaches in Biomedical Sciences EPSRC and MRC CDT (Research),University of Oxford,"Oxford, England"
Urban Design (Research),Oxford Brookes University,"Oxford, England"
Urban Design (Research),Oxford Brookes University,"Oxford, England"
Accounting and Finance (Research),University of Leeds,"Leeds, England"
American Studies (Research),Keele University,"Keele, England"
Animal Infection and Immunity (Research),University of Nottingham,"Nottingham, England"
"Arabic, Islamic and Middle Eastern Studies (Research)",University of Leeds,"Leeds, England"
Architecture (Science) (Research),University of Nottingham,"Nottingham, England"
Architecture (Social Science) (Research),University of Nottingham,"Nottingham, England"
Biochemistry,McGill University,"Montreal, Canada"
Bioinformatics (Research),"National University of Ireland, Galway","Galway, Ireland"
Biomedical Engineering (Research),University of Strathclyde,"Glasgow, Scotland"
Biomolecular Sciences,Laurentian University of Sudbury,"Sudbury, Canada"
Cell Biology and Imaging (Research),University of Nottingham,"Nottingham, England"
Comparative Philology and General Linguistics (Research),University of Oxford,"Oxford, England"
Computational Biology of the Heart (Research),University of Leeds,"Leeds, England"
Computer Science (Research),University of Hertfordshire,"Hatfield, England"
English (Research),Trinity College Dublin,"Dublin, Ireland"
English (Research),Trinity College Dublin,"Dublin, Ireland"
"Food, Nuitrition and Health (Taught)",University College Dublin - UCD,"Dublin, Ireland"
"Food, Nuitrition and Health (Taught)",University College Dublin - UCD,"Dublin, Ireland"
Genetics and Microbiology (Research),Trinity College Dublin,"Dublin, Ireland"
Genetics and Microbiology (Research),Trinity College Dublin,"Dublin, Ireland"
German (Research),Aberystwyth University,"Aberystwyth, Wales"
German (Research),Aberystwyth University,"Aberystwyth, Wales"
History (History of Science and Medicine & Economic and Social History) (Research),University of Oxford,"Oxford, England"
History (History of Science and Medicine & Economic and Social History) (Research),University of Oxford,"Oxford, England"
History of Art (Research),University of Cambridge,"Cambridge (England), England"
History of Art (Research),University of Cambridge,"Cambridge (England), England"
"Hospitality, Leisure and Tourism Management (Research)",Oxford Brookes University,"Oxford, England"
"Hospitality, Leisure and Tourism Management (Research)",Oxford Brookes University,"Oxford, England"
Inter-Disciplinary Ethics (Research),University of Leeds,"Leeds, England"
Ion Channels and Disease (Research),University of Oxford,"Oxford, England"
Italian (Research),University of Cambridge,"Cambridge (England), England"
Italian (Research),University of Cambridge,"Cambridge (England), England"
Korean Studies (Taught),SOAS University of London,"London, England"
Korean Studies (Taught),SOAS University of London,"London, England"
Law (Research),Oxford Brookes University,"Oxford, England"
Law (Research),Oxford Brookes University,"Oxford, England"
Law (Research),SOAS University of London,"London, England"
Law (Research),SOAS University of London,"London, England"
Law (Research),Trinity College Dublin,"Dublin, Ireland"
Law (Research),Trinity College Dublin,"Dublin, Ireland"
Management Science (Research),University of Strathclyde,"Glasgow, Scotland"
Manufacturing Engineering (Research),University of Nottingham,"Nottingham, England"
Mechanical Engineering (Research),University of Bath,"Bath, England"
Ministry (DMin),University of St. Michael's College,"Toronto, Canada"
Music (Research),Oxford Brookes University,"Oxford, England"
Music (Research),Oxford Brookes University,"Oxford, England"
Natural Resources Engineering,Laurentian University of Sudbury,"Sudbury, Canada"
Otorhinolaryngology (Research),University of Nottingham,"Nottingham, England"
Philosophy (Research),University of Cambridge,"Cambridge (England), England"
Physics,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Politics and International Relations (Research),Keele University,"Keele, England"
Radiology (Research),University of Cambridge,"Cambridge (England), England"
Radiology (Research),University of Cambridge,"Cambridge (England), England"
Social Work and Social Policy (Research),University of Strathclyde,"Glasgow, Scotland"
Sociology,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Statistics (Research),University of Leeds,"Leeds, England"
Health (Research),University of Gloucestershire,"Cheltenham, England"
Health (Research),University of Gloucestershire,"Cheltenham, England"
Counselling Psychology (Taught),Regent's University London,"London, England"
Probability and Stochastic Analysis (Research),The University of Edinburgh,"Edinburgh, Scotland"
Classics (Research),"Birkbeck, University of London","London, England"
Classics (Research),"Birkbeck, University of London","London, England"
Education (Research),University of Bath,"Bath, England"
Intelligence and Security Studies (Research),Brunel University London,"Middlesex, England"
Translation Studies (Research),The University of Edinburgh,"Edinburgh, Scotland"
Anaesthesia (Research),"National University of Ireland, Galway","Galway, Ireland"
Analysis and Differential Equations (Research),Heriot-Watt University,"Edinburgh, Scotland"
Analysis and Differential Equations (Research),Heriot-Watt University,"Edinburgh, Scotland"
Anthropology and Geography (Research),Oxford Brookes University,"Oxford, England"
Anthropology and Geography (Research),Oxford Brookes University,"Oxford, England"
Classics (Research),University of Leeds,"Leeds, England"
Complex Particulate Products and Processes (Research),University of Leeds,"Leeds, England"
Dental Surgery,University of Toronto,"Toronto, Canada"
Economics,McMaster University,"Hamilton (Ontario, Canada), Canada"
Economics (Research),University College Dublin - UCD,"Dublin, Ireland"
Economics (Research),University College Dublin - UCD,"Dublin, Ireland"
Education (Research),"National University of Ireland, Galway","Galway, Ireland"
Education (Research),University of Leeds,"Leeds, England"
English,McMaster University,"Hamilton (Ontario, Canada), Canada"
Environmental Systems Engineering,University of Regina,"Regina, Canada"
Fine Art (Research),University of Oxford,"Oxford, England"
"German, Russian and Slavonic Studies (Research)",University of Leeds,"Leeds, England"
Histories and Humanities (Research),Trinity College Dublin,"Dublin, Ireland"
Histories and Humanities (Research),Trinity College Dublin,"Dublin, Ireland"
History,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Human Robot Interaction (Taught),Heriot-Watt University,"Edinburgh, Scotland"
Human Robot Interaction (Taught),Heriot-Watt University,"Edinburgh, Scotland"
Industrial and Applied Mathematics (Research),University of Nottingham,"Nottingham, England"
"Information, Communication and the Social Sciences (Research)",University of Oxford,"Oxford, England"
"Information, Communication and the Social Sciences (Research)",University of Oxford,"Oxford, England"
"German, Russian and Slavonic Studies (Research)",University of Leeds,"Leeds, England"
Histories and Humanities (Research),Trinity College Dublin,"Dublin, Ireland"
Histories and Humanities (Research),Trinity College Dublin,"Dublin, Ireland"
History,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Human Robot Interaction (Taught),Heriot-Watt University,"Edinburgh, Scotland"
Human Robot Interaction (Taught),Heriot-Watt University,"Edinburgh, Scotland"
Industrial and Applied Mathematics (Research),University of Nottingham,"Nottingham, England"
"Information, Communication and the Social Sciences (Research)",University of Oxford,"Oxford, England"
"Information, Communication and the Social Sciences (Research)",University of Oxford,"Oxford, England"
Latin American Studies (Research),University of Cambridge,"Cambridge (England), England"
Management (Research),Aston University,"Birmingham, England"
Medicine (Research),University of Nottingham,"Nottingham, England"
Museum Studies (Research),University of Leicester,"Leicester, England"
Nursing and Midwifery (Research),Trinity College Dublin,"Dublin, Ireland"
Nursing and Midwifery (Research),Trinity College Dublin,"Dublin, Ireland"
Pharmacy and Pharmaceutical Sciences (Research),Trinity College Dublin,"Dublin, Ireland"
Pharmacy and Pharmaceutical Sciences (Research),Trinity College Dublin,"Dublin, Ireland"
"Physiology, Development and Neuroscience (Research)",University of Cambridge,"Cambridge (England), England"
"Physiology, Development and Neuroscience (Research)",University of Cambridge,"Cambridge (England), England"
Plant Sciences (Research),University of Leeds,"Leeds, England"
Pure Mathematics (Research),University of Leeds,"Leeds, England"
Respiratory Medicine (Research),The University of Edinburgh,"Edinburgh, Scotland"
Science and Application of Plastic Electronic Materials EPSRC CDT (Research),University of Oxford,"Oxford, England"
"Science and Engineering for Arts, Heritage and Archaeology EPSRC CDT (Research)",University of Oxford,"Oxford, England"
Sociology (Research),Keele University,"Keele, England"
"Spanish, Portuguese and Latin American Studies (Research)",University of Leeds,"Leeds, England"
Surgery (Research),"National University of Ireland, Galway","Galway, Ireland"
Surgery (Research),"National University of Ireland, Galway","Galway, Ireland"
Theology (Research),Spurgeon's College,"London, England"
Theology (Research),Spurgeon's College,"London, England"
Theology and Religious Studies (Research),University of Gloucestershire,"Cheltenham, England"
Theology and Religious Studies (Research),University of Gloucestershire,"Cheltenham, England"
Educational Psychology: Human Development,McGill University,"Montreal, Canada"
Biological Engineering (Formerly Agricultural & Bioresource Engineering),University of Saskatchewan,"Saskatoon, Canada"
"Anglo-Saxon, Norse and Celtic (Research)",University of Cambridge,"Cambridge (England), England"
Biological Science (Babraham Institute) (Research),University of Cambridge,"Cambridge (England), England"
"Biomechanics, Biomedical Engineering and Human Movement Sciences (Research)",University of Salford,"Manchester, England"
Biomedical Engineering and Regenerative Medicine (Research),"National University of Ireland, Galway","Galway, Ireland"
Biostatistics (Research),"National University of Ireland, Galway","Galway, Ireland"
Chemistry (Research),Trinity College Dublin,"Dublin, Ireland"
Civil Engineering,McGill University,"Montreal, Canada"
Criminal Justice (Research),Canterbury Christ Church University,"Canterbury, England"
Criminal Justice (Research),Canterbury Christ Church University,"Canterbury, England"
Curating Contemporary Art (Research),Royal College of Art,"London, England"
Curating Contemporary Art (Research),Royal College of Art,"London, England"
Dentistry (Research),University of Leeds,"Leeds, England"
Development Economics (Taught),SOAS University of London,"London, England"
Development Economics (Taught),SOAS University of London,"London, England"
Digital Arts and Humanities (Research),"National University of Ireland, Galway","Galway, Ireland"
Education (Research),Trinity College Dublin,"Dublin, Ireland"
Education (Research),Trinity College Dublin,"Dublin, Ireland"
Engineering Physics,McMaster University,"Hamilton (Ontario, Canada), Canada"
Entrepreneurship (Research),University of Strathclyde,"Glasgow, Scotland"
"Exercise in Health, Disease and Rehabilitation (Research)",University of Leeds,"Leeds, England"
Gas Turbine Aerodynamics (Research),University of Cambridge,"Cambridge (England), England"
History,University of Ottawa,"Ottawa, Canada"
History (Research),SOAS University of London,"London, England"
History (Research),SOAS University of London,"London, England"
Japanese Studies (Taught),SOAS University of London,"London, England"
History (Research),SOAS University of London,"London, England"
History (Research),SOAS University of London,"London, England"
Japanese Studies (Taught),SOAS University of London,"London, England"
Japanese Studies (Taught),SOAS University of London,"London, England"
Law/Criminology (J.D./M.A.),University of Toronto,"Toronto, Canada"
"Maternal, Child and Public Health (Research)",University of Nottingham,"Nottingham, England"
Mathematical Biology (Research),Heriot-Watt University,"Edinburgh, Scotland"
Mineral Deposits and Precambrian Geology,Laurentian University of Sudbury,"Sudbury, Canada"
Ministry (Research),Spurgeon's College,"London, England"
Musculoskeletal Sciences (Research),University of Oxford,"Oxford, England"
Music (Research),University of Salford,"Salford, England"
Music Composition (Research),University of Nottingham,"Nottingham, England"
Neuroscience (Research),University College Dublin - UCD,"Dublin, Ireland"
Old and Middle Irish (Research),"National University of Ireland, Galway","Galway, Ireland"
Old and Middle Irish (Research),"National University of Ireland, Galway","Galway, Ireland"
Philosophy,McMaster University,"Hamilton (Ontario, Canada), Canada"
Physics (Research),University College Dublin - UCD,"Dublin, Ireland"
Physics (Research),University College Dublin - UCD,"Dublin, Ireland"
Politics and International Relations (Research),University College Dublin - UCD,"Dublin, Ireland"
Politics and International Relations (Research),University College Dublin - UCD,"Dublin, Ireland"
Real Estate and Construction (Research),Oxford Brookes University,"Oxford, England"
Veterinary Medical Specialisation (Research),University College Dublin - UCD,"Dublin, Ireland"
Educational Psychology: Human Development,McGill University,"Montreal, Canada"
Biological Engineering (Formerly Agricultural & Bioresource Engineering),University of Saskatchewan,"Saskatoon, Canada"
Precision Medicine (Research),The University of Edinburgh,"Edinburgh, Scotland"
Sociology,McGill University,"Montreal, Canada"
"Algebra, Geometry and Topology (Research)",Heriot-Watt University,"Edinburgh, Scotland"
"Algebra, Geometry and Topology (Research)",Heriot-Watt University,"Edinburgh, Scotland"
Anthropology,McMaster University,"Hamilton (Ontario, Canada), Canada"
Applied Educational Psychology (Research),University of Nottingham,"Nottingham, England"
Astrophysics (Research),Keele University,"Keele, England"
Astrophysics (Research),University of Leeds,"Leeds, England"
Biological Anthropology (Research),University of Cambridge,"Cambridge (England), England"
Biological Sciences (Research),University of Gloucestershire,"Cheltenham, England"
Biological Sciences (Research),University of Gloucestershire,"Cheltenham, England"
Biology by Published Work (P052446) (Research),University of Westminster,"London, England"
Business and Management (Research),University of Gloucestershire,"Cheltenham, England"
Business and Management (Research),University of Gloucestershire,"Cheltenham, England"
Chemical and Process Engineering (Research),University of Leeds,"Leeds, England"
Chemistry,McMaster University,"Hamilton (Ontario, Canada), Canada"
Crafts and Design (Research),University for the Creative Arts,"Canterbury, England"
Crafts and Design (Research),University for the Creative Arts,"Canterbury, England"
Criminology (Research),University of Leicester,"Leicester, England"
Design (Research),University of Salford,"Salford, England"
English (Modern and Contemporary Literature) (Research),University of Cambridge,"Cambridge (England), England"
English (Modern and Contemporary Literature) (Research),University of Cambridge,"Cambridge (England), England"
English (Research),Brunel University London,"Middlesex, England"
Functional Programming Laboratory (Research),University of Nottingham,"Nottingham, England"
Future Infrastructure and Built Environment (Research),University of Cambridge,"Cambridge (England), England"
Geological Sciences,Queen's University,"Kingston, Canada"
Geology (Research),"Birkbeck, University of London","London, England"
Geology (Research),"Birkbeck, University of London","London, England"
History (Research) (Research),University of Leicester,"Leicester, England"
Human Robot Interaction (Research),Heriot-Watt University,"Edinburgh, Scotland"
Human Robot Interaction (Research),Heriot-Watt University,"Edinburgh, Scotland"
Irish Studies (Research),"National University of Ireland, Galway","Galway, Ireland"
Italian and Italian Studies (Research),University of Leeds,"Leeds, England"
Kinesiology,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Law (Research),Brunel University London,"Middlesex, England"
Law (Research),University of Leeds,"Leeds, England"
Law (Research),University of Strathclyde,"Glasgow, Scotland"
Law/Environmental Studies (J.D./Certificate),University of Toronto,"Toronto, Canada"
Marine Sciences (Research),"National University of Ireland, Galway","Galway, Ireland"
Mathematical Sciences (Research),University of Bath,"Bath, England"
Medical Visualization and Simulation,Bangor University,"Bangor, Wales"
Neuroscience (Research),University of Leeds,"Leeds, England"
Physics (Research),Trinity College Dublin,"Dublin, Ireland"
Physics (Research),Trinity College Dublin,"Dublin, Ireland"
Podiatry (Research),"National University of Ireland, Galway","Galway, Ireland"
Podiatry (Research),"National University of Ireland, Galway","Galway, Ireland"
Psychology (Research),University of Greenwich,"London, England"
Psychology (Research),University of Greenwich,"London, England"
Public Health and Health Systems,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Religious Studies,McMaster University,"Hamilton (Ontario, Canada), Canada"
Social Policy (Research),Keele University,"Keele, England"
Theology (Research),Nazarene Theological College,"Manchester, England"
Theology (Research),Nazarene Theological College,"Manchester, England"
Ultra Precision Engineering (Research),University of Cambridge,"Cambridge (England), England"
Health and Medicine (Research),University of Exeter,"Exeter, England"
Institute for Sport Business (Research),Loughborough University,"Loughborough, England"
African Studies (Research),SOAS University of London,"London, England"
African Studies (Research),SOAS University of London,"London, England"
Agroforestry,Bangor University,"Bangor, Wales"
American and Canadian Studies (Research),University of Nottingham,"Nottingham, England"
Animal Sciences (Research),University of Nottingham,"Nottingham, England"
Applied Psychology (Research),University of Nottingham,"Nottingham, England"
Architecture (Research),University of Strathclyde,"Glasgow, Scotland"
Classics,McMaster University,"Hamilton (Ontario, Canada), Canada"
Cognitive Neuroscience (Research),Brunel University London,"Middlesex, England"
Computer and Information Sciences (Research),University of Strathclyde,"Glasgow, Scotland"
Economics (Research),Keele University,"Keele, England"
Education (Research),Bishop Grosseteste University,"Lincolnshire, England"
Food Biochemistry and Chemistry (Research),University of Leeds,"Leeds, England"
Inorganic and Materials Chemistry (Research),University of Nottingham,"Nottingham, England"
"Kinesiology (Aging, Health, and Well-Being)",University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Management (Research),University of Leicester,"Leicester, England"
Mathematical Medicine and Biology (Research),University of Nottingham,"Nottingham, England"
Mathematics (Research),Keele University,"Keele, England"
Medieval Irish (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
Medieval Irish (Research),"National University of Ireland, Maynooth","Leinster, Ireland"
"Molecular Biology, Biophysics and Biochemistry by Published Work (P052442) (Research)",University of Westminster,"London, England"
Music (Research),University of Leeds,"Leeds, England"
Nanoscience and Technology (Research),University of Cambridge,"Cambridge (England), England"
Near and Middle Eastern Studies (Research),SOAS University of London,"London, England"
Near and Middle Eastern Studies (Research),SOAS University of London,"London, England"
Non-Destructive Evaluation (Research),University of Nottingham,"Nottingham, England"
Ocean Sciences,Bangor University,"Bangor, Wales"
Optical Communications,Bangor University,"Bangor, Wales"
Orthodontics,University of Alberta,"Edmonton, Canada"
Pharmacology (Research),Keele University,"Keele, England"
Pharmacology & Therapeutics,University of Manitoba,"Winnipeg, Canada"
Pharmacology and Therapeutics (Research),"National University of Ireland, Galway","Galway, Ireland"
Pharmacology and Therapeutics (Research),"National University of Ireland, Galway","Galway, Ireland"
Rehabilitation (Research),University of Nottingham,"Nottingham, England"
Scientific Computation (Research),University of Nottingham,"Nottingham, England"
Social Science (Research),University of Leicester,"Leicester, England"
Sociology (Research),University College Dublin - UCD,"Dublin, Ireland"
Regenerative Medicine (Research),The University of Edinburgh,"Edinburgh, Scotland"
English Literature (Research),University of Buckingham,"Buckingham, England"
Biological Sciences,University of Windsor,"Windsor, Canada"
"Business, Management and Accounting (Research)",Robert Gordon University,"Aberdeen, Scotland"
"Business, Management and Accounting (Research)",Robert Gordon University,"Aberdeen, Scotland"
Computer Science (Research),University of Cambridge,"Cambridge (England), England"
Creative Media by Published Work (P052454) (Research),University of Westminster,"London, England"
Dermatology (Research),University of Nottingham,"Nottingham, England"
Development Studies (Research),University of Cambridge,"Cambridge (England), England"
Disability Law and Policy (Research),"National University of Ireland, Galway","Galway, Ireland"
Disability Law and Policy (Research),"National University of Ireland, Galway","Galway, Ireland"
Earth Sciences,University of Waterloo,"Waterloo (Ontario, Canada), Canada"
Economics (Research),University of Nottingham,"Nottingham, England"
Economics and Finance (Research),Brunel University London,"Middlesex, England"
Economics by Published Work (P052544) (Research),University of Westminster,"London, England"
Education by Published Work (P052552) (Research),University of Westminster,"London, England"
Engineering (Research),University of Hertfordshire,"Hatfield, England"
Epidemiology and Public Health (Research),University of Nottingham,"Nottingham, England"
European Languages (Research),Aberystwyth University,"Aberystwyth, Wales"
European Languages (Research),Aberystwyth University,"Aberystwyth, Wales"
Film and Screen Studies (Research),University of Cambridge,"Cambridge (England), England"
Film and Screen Studies (Research),University of Cambridge,"Cambridge (England), England"
Film and Screen Studies (Research),University of Cambridge,"Cambridge (England), England"
Film and Screen Studies (Research),University of Cambridge,"Cambridge (England), England"
Film by Published Work (P052458) (Research),University of Westminster,"London, England"
History of Art and Film (Research),University of Leicester,"Leicester, England"
Human Factors (Research),University of Nottingham,"Nottingham, England"
Human Studies,Laurentian University of Sudbury,"Sudbury, Canada"
Imaging (Research),Keele University,"Keele, England"
Information and Library Studies (Research),Aberystwyth University,"Aberystwyth, Wales"
Information and Library Studies (Research),Aberystwyth University,"Aberystwyth, Wales"
International Cultural Studies (Taught),"National University of Ireland, Galway","Galway, Ireland"
International Cultural Studies (Taught),"National University of Ireland, Galway","Galway, Ireland"
Mathematics (Research),"National University of Ireland, Galway","Galway, Ireland"
Mechanical Engineering (Research),University of Hertfordshire,"Hatfield, England"
Membrane Biophysics and Biotechnology (Research),University of Leeds,"Leeds, England"
Molecular Basis of Biological Mechanisms (Research),University of Leeds,"Leeds, England"
Pharmacy and Biomedical Sciences (Research),University of Strathclyde,"Glasgow, Scotland"
Philosophy,McGill University,"Montreal, Canada"
"Physical Education, Exercise Sciences and Sport (Research)",University of Bedfordshire,"Bedford, England"
"Physical Education, Exercise Sciences and Sport (Research)",University of Bedfordshire,"Bedford, England"
Politics and International Studies (Research),University of Leeds,"Leeds, England"
Psychiatry (Research),University of Cambridge,"Cambridge (England), England"
Psychiatry (Research),University of Cambridge,"Cambridge (England), England"
Religion,University of Manitoba,"Winnipeg, Canada"
"Religions, Theology and Ecumenics (Research)",Trinity College Dublin,"Dublin, Ireland"
"Religions, Theology and Ecumenics (Research)",Trinity College Dublin,"Dublin, Ireland"
Sensor Technologies and Applications (Research),University of Cambridge,"Cambridge (England), England"
Social Gerontology (Research),Keele University,"Keele, England"
South Asian Studies (Research),The University of Edinburgh,"Edinburgh, Scotland"
Stem Cell Biology (Research),University of Cambridge,"Cambridge (England), England"
Surgery (Research),University of Cambridge,"Cambridge (England), England"
Theology and Religious Studies (Research),University of Cambridge,"Cambridge (England), England"
Theology and Religious Studies (Research),University of Cambridge,"Cambridge (England), England"
Veterinary Medicine,University of Saskatchewan,"Saskatoon, Canada"
Ethics and Practical Theology (Research),The University of Edinburgh,"Edinburgh, Scotland"
Clinical Biochemistry (Research),Keele University,"Keele, England"
Clinical Psychology (Research),University of East Anglia,"Norwich, England"
Education (Research),University of Cambridge,"Cambridge (England), England"
Fine Art (Research),University of East London,"London, England"
Fine Art (Research),University of East London,"London, England"
Food Colloids (Research),University of Leeds,"Leeds, England"
Geography and Earth Science (Research),Aberystwyth University,"Aberystwyth, Wales"
Geography and Earth Science (Research),Aberystwyth University,"Aberystwyth, Wales"
"Heredity, Development and Disease (Research)",University of Leeds,"Leeds, England"
Information Technology (Research),"National University of Ireland, Galway","Galway, Ireland"
International Relations (Research),University of Reading,"Reading (England), England"
Mathematics (Pure or Applied) (Research),Aberystwyth University,"Aberystwyth, Wales"
Mathematics (Pure or Applied) (Research),Aberystwyth University,"Aberystwyth, Wales"
Mechanical Engineering (Research),University of Leeds,"Leeds, England"
Mechanical Engineering (Research),University of Nottingham,"Nottingham, England"
Media Studies by Published Work (P052470) (Research),University of Westminster,"London, England"
"Media, Art and Design (Research)",University of Bedfordshire,"Bedford, England"
"Media, Art and Design (Research)",University of Bedfordshire,"Bedford, England"
Medicine (MD),University of Toronto,"Toronto, Canada"
Mental Health (Research),University of Nottingham,"Nottingham, England"
Molecular Toxicology (Research),University of Nottingham,"Nottingham, England"
Nursing and Midwifery (Research),"National University of Ireland, Galway","Galway, Ireland"
Nursing and Midwifery (Research),"National University of Ireland, Galway","Galway, Ireland"
Occupational Health (Psychology and Management) (Research),University of Nottingham,"Nottingham, England"
Philosophy (Research),University of Buckingham,"Buckingham, England"
Philosophy (Research),University of Buckingham,"Buckingham, England"
"Religion, Theology and Philosophy (Research)",Oxford Brookes University,"Oxford, England"
"Religion, Theology and Philosophy (Research)",Oxford Brookes University,"Oxford, England"
Social Sciences (Research),University of Gloucestershire,"Cheltenham, England"
Social Sciences (Research),University of Gloucestershire,"Cheltenham, England"
Social Work and Social Policy (Research),Trinity College Dublin,"Dublin, Ireland"
Sports and Exercise Medicine (Research),University of Nottingham,"Nottingham, England"
Sustainable Development (Research),Oxford Brookes University,"Oxford, England"
Sustainable Development (Research),Oxford Brookes University,"Oxford, England"
Welsh History,Bangor University,"Bangor, Wales"
Ethics and Practical Theology (Research),The University of Edinburgh,"Edinburgh, Scotland"
